,userId,movieId,rating,timestamp
92385,597,1704,5.0,940361937
57311,380,3635,5.0,1494804458
68162,438,31696,3.0,1108950503
72267,465,3671,5.0,959895583
16081,104,4246,4.0,1048586848
100240,610,52328,4.0,1479542085
92757,599,337,2.0,1498531957
33516,226,41566,4.0,1196229510
18974,122,7022,4.0,1461562401
99660,610,1884,5.0,1479543337
19254,125,1240,4.0,1474289509
97776,606,2436,3.5,1171309584
64683,414,56921,3.5,1230174178
16952,106,47099,5.0,1484929568
63215,414,2730,4.0,1017937350
1434,15,1,2.5,1510577970
98343,606,30822,3.0,1177359451
48328,313,1235,5.0,1030557475
62422,414,291,2.0,961682185
88090,567,132335,1.0,1525289520
3211,20,6157,2.0,1054036811
44930,298,6754,2.5,1447598544
86541,560,105246,3.5,1469677496
28435,198,1625,2.0,1034139049
46659,306,72737,2.0,1518380584
36127,246,62999,4.5,1354133791
60845,393,4011,5.0,1430506157
70010,448,91873,1.5,1371302167
63412,414,3438,2.0,961515997
35852,243,595,3.0,837155088
82161,520,63113,2.5,1326611020
18966,122,5989,4.5,1461561485
60380,390,7371,4.5,1250341758
13507,88,2105,3.5,1331420180
100769,610,135815,4.0,1479544188
85465,555,1334,3.0,978841648
2187,18,91542,4.0,1455051101
97500,606,912,4.5,1171237188
92263,597,1078,4.0,941640314
35077,234,3397,3.0,1004409682
38635,265,3148,3.0,965317979
48679,314,647,5.0,837293745
85788,555,3450,5.0,978746793
45442,298,128512,0.5,1458649792
68889,448,1479,3.0,1019125110
48884,317,6281,4.0,1430598221
66759,430,4027,5.0,982793798
4695,28,57640,4.0,1242289883
48251,313,163,3.0,1030556499
57530,380,6889,3.0,1494071710
50910,328,106487,2.5,1494211297
96814,603,3060,2.0,963178281
70625,451,608,5.0,854089243
99679,610,2391,4.0,1479542677
49157,318,2617,3.0,1261343203
83375,528,6377,2.0,1391736781
29009,200,1527,3.5,1229886166
22648,155,1200,4.0,965939389
68496,446,16,3.0,843839544
23700,161,47610,4.0,1176746738
47119,307,2700,4.0,1189456993
34000,232,2115,3.5,1218166034
81666,517,1954,0.5,1487953271
40895,275,4223,4.0,1049077716
92860,599,555,3.5,1519119955
609,6,110,5.0,845553283
11176,68,8636,4.5,1158531383
81227,514,2288,4.0,1533872463
14409,91,2144,2.0,1112718166
1569,16,47,3.5,1377477814
25160,177,2160,4.0,1435535039
37097,249,84601,3.5,1356220172
67373,436,235,3.0,833529729
1777,18,34,2.5,1455617533
89953,584,339,4.0,834987171
57940,380,97306,5.0,1493474085
44732,298,3481,4.0,1447619963
30638,215,1091,1.5,1260905580
32341,221,1208,5.0,1111175995
4032,25,122916,4.5,1535470504
14133,91,36,3.0,1112712316
49066,318,1147,4.0,1413117703
6890,46,225,3.0,834788016
18752,120,12,3.0,860070182
2300,19,153,2.0,965707889
18816,121,435,2.0,847656100
5060,33,300,3.0,939648134
31188,217,1722,3.0,955936099
72899,469,3698,3.0,965335888
21339,140,2822,4.0,942844165
64570,414,49130,3.0,1193502895
11758,71,1210,3.0,864738037
61812,409,3099,4.0,967920117
51142,330,3703,3.5,1285903225
68267,440,6774,3.5,1237569128
37330,249,116797,4.0,1437616733
942,7,4370,4.5,1106712869
41405,280,64957,3.5,1348531805
28914,199,45210,4.5,1208646002
41099,279,1258,5.0,1506394412
75729,477,3476,4.5,1201160028
35731,241,4235,3.0,1447540359
83086,525,122892,2.0,1476476098
43455,290,3730,5.0,974937974
73150,474,223,3.5,1089386951
23857,165,5954,3.0,1046741479
87638,564,93510,4.0,1478451779
32291,221,750,4.5,1118246604
31444,217,3258,3.0,955944976
54689,361,2706,4.0,1204045344
74748,474,7087,4.0,1110202899
66194,426,296,3.5,1451081883
38263,263,527,5.0,940384517
97330,605,54686,3.0,1277176118
8582,58,372,3.0,847719438
30839,216,3200,4.0,975212727
9735,64,3421,4.5,1161528832
15661,103,1293,4.5,1431957813
48136,312,2203,4.0,1043177445
1732,17,2762,4.0,1305696835
62400,414,235,4.0,961438151
7019,47,82767,3.5,1496209411
647,6,210,4.0,845556310
35379,239,1265,2.5,1221158465
30867,216,3946,2.0,974733654
26257,182,1186,4.0,1073397520
88139,567,157200,2.0,1525288352
82890,525,8366,4.5,1476477022
87445,563,70599,3.5,1441844957
30246,211,60684,5.0,1350912870
73357,474,1028,3.0,978575945
56331,372,1366,5.0,874415328
21520,140,5108,3.0,1028043008
18969,122,6377,4.5,1461561401
2718,19,2321,3.0,965706019
42764,288,3359,4.5,1054568632
66531,428,3052,4.5,1111487690
96036,602,339,3.0,840875622
35741,241,7371,5.0,1447540062
51515,332,4262,3.5,1352672461
18388,117,204,3.0,844163082
17295,111,1282,4.0,1518661649
40948,275,5377,4.0,1049076289
34276,232,7381,3.0,1218167687
78980,489,8961,3.5,1334170069
51105,330,2395,1.0,1285905682
66738,430,2393,3.0,965600256
74530,474,6003,3.5,1087831997
86884,561,6539,4.5,1491095038
50336,325,2243,3.0,1039395975
83465,531,480,4.0,1032961510
57720,380,46335,1.0,1494071585
73919,474,2918,4.0,1100291516
46157,305,4148,3.0,1460303117
639,6,195,4.0,845554455
12070,74,2858,5.0,1207501309
48098,312,1374,4.0,1043176663
95248,600,1012,2.0,1237714085
91073,590,6188,2.5,1258420034
20182,132,6291,3.5,1157924194
51529,332,5226,2.5,1352673650
16887,105,147282,4.0,1526207260
61541,406,1644,2.0,1296959276
28604,199,457,4.0,940372697
19135,123,4776,4.0,1448836068
92335,597,1296,5.0,941639928
58620,382,1907,4.5,1515161436
48177,312,3476,4.0,1043176096
40518,274,71254,3.5,1259707078
99353,608,5956,4.0,1147794856
49247,318,4825,3.0,1525024628
8338,57,2088,1.0,965798432
12754,82,357,3.5,1084467829
54770,362,1206,5.0,1530640263
3311,21,2762,0.5,1403460436
55639,368,2002,1.0,975828314
91944,596,6874,3.5,1535708284
46048,305,1270,5.0,1460135786
48414,313,2097,2.0,1030475828
97247,605,4306,3.5,1277175745
99485,608,43928,2.0,1147527532
71863,462,8917,4.5,1154038157
89654,580,7327,2.0,1167673730
13711,89,26429,4.0,1520409551
19912,131,58559,4.0,1349840215
32683,222,3174,3.5,1391374533
98348,606,30994,4.0,1175637452
97832,606,2947,3.5,1171755467
13503,88,1625,3.5,1331421490
65227,418,1276,5.0,1461869715
17022,108,1270,5.0,1042841018
64318,414,8636,4.5,1089043931
80667,509,53121,3.0,1435992829
62762,414,1265,4.0,961438175
61804,409,2881,3.0,968978193
49645,318,81845,4.0,1296306680
46120,305,2985,5.0,1518120569
78219,484,87529,2.0,1342368520
73522,474,1407,4.0,1004131306
22193,148,69844,4.0,1482548500
59565,387,2088,2.0,1095041477
54389,357,4857,4.5,1348610880
15449,101,233,4.0,968440983
17889,111,176329,4.0,1517440844
15643,103,1206,5.0,1477364701
95671,600,4814,1.0,1237852084
59315,387,648,3.0,1117356493
44821,298,4873,3.0,1447598751
3869,23,4027,3.0,1107341758
59476,387,1345,4.0,1094877907
41835,285,1252,5.0,1463965523
56848,379,153,3.0,847397247
51839,336,47,4.5,1122227343
80391,509,367,3.5,1435999157
35001,234,1587,3.0,1004408369
11559,68,91094,3.0,1532897372
29553,202,1374,5.0,974918688
97517,606,953,4.0,1171378155
50205,325,32,4.0,1039396494
32328,221,1172,4.0,1119984378
66025,425,1747,3.0,1085490812
47339,307,5459,1.5,1186162565
33620,227,80906,4.0,1447209928
88206,569,316,4.0,849190633
70376,448,134368,3.0,1471809278
4542,28,8378,4.0,1242290283
27670,187,4902,4.5,1161849512
30318,212,3868,4.5,1527795827
29959,206,1073,3.0,850763367
95462,600,2409,3.0,1237759705
52532,343,593,4.5,1202060833
40187,274,8917,2.5,1208201203
15331,100,555,4.0,1100185936
53287,352,3355,4.0,1493674005
7200,50,3949,3.0,1514238231
36997,249,67734,2.5,1346753671
23017,156,3629,4.0,960646486
11930,73,74647,1.0,1464198880
6794,45,3752,4.0,1007995101
75985,477,60756,4.0,1234150559
24420,169,2028,5.0,1078284565
12565,80,3527,4.0,1377308343
61628,408,8528,4.5,1483945606
30624,215,144,4.5,1260905612
58113,381,260,3.5,1200824545
40019,274,5909,3.0,1172365270
62558,414,595,3.0,961518975
81965,519,4963,4.0,1518478565
39100,271,32,4.0,1234302161
89335,580,231,2.5,1167673475
72570,469,1204,4.0,965661836
39653,274,2517,3.5,1261091238
95829,600,44191,0.5,1237760968
80993,511,119145,4.0,1522154770
26336,182,1480,4.0,1054782249
27679,187,5570,4.0,1161850495
92227,597,592,4.0,941639892
12420,78,344,4.0,1252575201
29710,202,3072,3.0,974924037
86162,560,1111,3.5,1469677595
96683,603,2540,3.0,963177719
100200,610,46335,3.0,1493846302
68509,446,151,4.0,843839401
7631,51,2978,4.0,1230931108
98921,608,1586,2.5,1117504936
51914,337,66,4.0,860255992
20246,132,45880,3.0,1163147982
67827,438,3360,3.5,1105668686
55009,365,48385,1.0,1488333343
83599,534,367,4.0,1459787997
33200,226,1597,4.0,1095662342
57127,380,1974,2.0,1494804515
45047,298,40819,2.5,1447560592
42257,288,1031,3.0,978467836
50337,325,2268,3.0,1039396675
2590,19,1747,2.0,965706092
68010,438,5941,3.0,1105654126
7365,50,128695,2.5,1514240283
15190,98,46578,5.0,1532458168
83235,527,1663,4.0,1033175310
34380,232,32019,3.0,1182910045
41851,285,6787,4.0,1449625819
89291,579,2396,5.0,959490014
25178,177,2394,2.5,1435535226
57810,380,64231,4.0,1494697220
66603,428,5152,3.5,1111489477
89028,575,2599,4.0,926510403
25962,180,2021,3.5,1270237560
2526,19,1377,3.0,965706683
64486,414,42728,3.5,1163775855
33286,226,2953,3.0,1095695088
6788,45,3552,5.0,1020802351
70324,448,122900,3.5,1473446107
26632,182,3462,4.5,1054783919
11212,68,27539,2.5,1269121323
74526,474,5993,3.0,1089386810
91571,594,1240,5.0,1109036906
17077,108,5989,5.0,1042839780
53204,352,356,5.0,1493932086
95499,600,2640,3.5,1237764516
83683,534,2717,4.0,1459787997
48476,313,2871,4.0,1030476219
61495,405,7371,4.5,1295931853
29738,202,3418,5.0,974918744
70684,452,1200,5.0,1019581156
56196,372,380,5.0,874417241
70819,452,4014,5.0,1019585436
41650,282,8360,4.0,1378497133
41281,280,1380,4.0,1348532004
63640,414,4228,3.0,1052747208
93358,599,2291,4.0,1498498815
85570,555,2088,3.0,978823569
43325,290,1394,4.0,974942446
27953,191,158,2.0,829760897
83278,527,2613,4.0,1033173338
17425,111,5025,3.0,1516141691
6610,45,1371,3.0,950740619
70195,448,107962,2.0,1480162699
59792,387,3868,2.5,1095116417
7341,50,106782,3.0,1514238685
172,1,2640,4.0,964982377
27918,190,30749,4.0,1504310146
24030,166,41569,3.5,1190828749
54466,357,52435,3.5,1348610895
70984,453,2329,4.0,972622556
49318,318,7151,3.5,1324062367
27754,187,30810,4.0,1161850263
17394,111,4228,2.5,1516151595
31278,217,2253,3.0,955941505
97279,605,7454,3.0,1277176127
46935,307,1270,4.0,1186085735
70941,453,1619,3.0,972623117
16259,105,1193,4.5,1447574045
96191,603,348,5.0,963178168
41940,286,4963,4.0,1119563928
43298,290,1234,4.0,974942189
37175,249,93270,3.0,1347887114
39673,274,2688,3.5,1245056468
46564,305,120466,3.5,1460366614
66038,425,2006,2.5,1085476688
39834,274,3908,1.0,1172024141
65908,425,231,3.5,1085477427
33668,228,3555,4.0,1363222643
37874,256,106489,3.5,1446580104
18685,119,102903,5.0,1436123447
40276,274,37382,3.5,1171829569
10647,68,1717,2.5,1158535506
89611,580,5952,4.5,1167673966
76160,479,3363,4.0,1039367736
13212,84,722,4.0,858772760
15968,104,586,3.0,1048595309
93772,599,3979,1.5,1498504366
23815,165,1304,3.0,1046741758
67336,435,4011,5.0,1366678197
2981,20,48,5.0,1054038357
15326,100,497,4.0,1100183808
81708,517,2671,3.0,1492339185
7266,50,41566,2.0,1514238691
24940,177,362,4.0,1435535020
18227,115,2762,3.0,957647483
27183,184,114935,4.5,1537099494
18814,121,432,2.0,847656100
97649,606,1650,3.5,1171825433
3360,21,4963,4.5,1403460880
78996,489,33836,1.5,1333658243
43462,291,4993,3.0,1464337114
82091,520,3510,4.0,1326607856
69733,448,51662,3.0,1196096451
58908,384,1090,4.0,994038103
10921,68,3752,2.0,1158534447
59451,387,1271,3.5,1095040942
31320,217,2413,3.0,955945007
60652,391,2683,5.0,1030825002
29703,202,3036,5.0,974923220
50821,328,4223,2.5,1494211126
58352,381,5444,4.5,1167542675
51502,332,3578,3.5,1352673019
92682,599,153,2.0,1498511246
21421,140,3948,2.5,1172256087
75538,477,1203,4.0,1200940079
46681,306,103372,5.0,1518327397
40320,274,44929,4.0,1177260933
7745,51,7254,4.5,1230929929
3764,22,60069,2.0,1268726549
33680,229,150,5.0,836941256
50575,326,64839,3.0,1436898695
90785,590,2010,4.0,1266473216
74909,474,8481,3.0,1086191946
84678,546,2456,2.0,973588747
72299,466,4306,3.0,1439915233
35906,244,1377,4.0,975093513
73580,474,1719,4.0,1139838564
53608,354,527,4.0,1200869818
68577,447,2,5.0,836961067
26993,182,6541,2.0,1064039398
2726,19,2371,4.0,965706592
46762,307,150,2.0,1186411488
33633,227,105504,4.0,1447210810
94589,599,48774,4.0,1498499630
81973,519,59369,5.0,1518478923
63171,414,2563,3.0,961518135
75958,477,54004,4.0,1200946440
98936,608,1644,3.0,1117504976
98984,608,2000,3.5,1117666368
65284,418,104374,4.5,1461869083
15320,100,356,4.0,1100184829
60310,389,653,4.0,857934308
11916,73,69278,1.0,1464198963
80193,504,2859,4.5,1064451621
60394,390,46723,3.5,1250338686
43793,292,58293,3.0,1219624889
87952,567,83349,1.0,1525289554
34455,232,40629,3.5,1247190503
17809,111,135887,3.5,1516151589
12897,82,5449,4.0,1084466478
56061,370,4993,4.5,1159163419
10059,66,1186,4.5,1113190204
35993,246,1196,5.0,1354127117
78844,489,4014,3.5,1334170939
43622,292,2701,3.0,1015374698
64421,414,34150,2.5,1122560831
39943,274,4896,2.0,1171756119
14918,95,1513,3.0,1043340210
27028,182,7022,4.5,1075742316
34632,232,57526,3.0,1241924755
46570,305,122904,5.0,1460134128
74478,474,5630,3.5,1053021641
43364,290,2313,4.0,974942395
97960,606,4144,4.5,1171410660
89877,583,5620,4.0,1481474304
87264,562,26357,4.0,1368893516
19725,129,2139,3.5,1167378117
42853,288,3918,1.0,975691402
33249,226,2278,3.0,1114838670
72612,469,1270,3.0,965335350
75783,477,4874,4.0,1200941745
11253,68,39183,2.0,1233380990
80637,509,44022,3.0,1435994577
72840,469,3037,5.0,965336920
65056,415,3730,4.0,1382470210
81199,514,1984,2.0,1534086534
56894,380,70,5.0,1493423196
50845,328,7451,3.5,1494212007
14011,89,145491,3.5,1520409039
37970,259,6711,5.0,1146845498
41754,284,186,4.0,832787043
34034,232,3275,4.5,1217540762
10605,68,1499,2.5,1269121968
37359,249,134853,4.5,1444383901
44224,294,2161,3.0,966634084
79685,495,69122,5.0,1458635578
83141,526,7147,4.5,1502132138
75122,474,44788,3.5,1189991172
21229,140,1262,5.0,942841394
41578,282,3114,4.5,1378497429
4952,32,203,4.0,856737166
64673,414,55995,3.5,1195587172
41247,280,39,4.0,1348532012
63490,414,3725,4.0,961519093
87056,561,110553,2.0,1491091565
78966,489,7373,3.5,1332774921
55524,368,1196,3.0,971274603
6898,46,300,3.0,834788016
85615,555,2346,3.0,978841648
91067,590,5944,2.0,1258429756
16511,105,8533,3.5,1466024353
88863,573,8360,3.0,1248842413
100079,610,26413,3.5,1479542385
63713,414,4509,3.0,1023465730
76958,480,35836,4.0,1179160485
35521,239,8376,1.5,1221159209
26622,182,3355,4.0,1055153625
5111,33,1245,5.0,939716472
59914,387,5265,3.0,1117356285
85876,556,6754,4.0,1534321199
82666,525,953,3.5,1476481374
18005,113,932,5.0,980306923
15332,100,587,4.0,1100184423
9240,63,1945,2.5,1443200960
65220,418,1219,4.5,1461865939
72928,470,26,3.0,849843245
42711,288,3044,3.0,1020369071
41498,282,1080,4.5,1514068317
18526,118,1343,4.0,944924731
53036,350,673,3.0,864941161
69429,448,5220,3.0,1070186007
3268,21,1370,3.5,1418063292
75248,475,4701,4.0,1498030776
4738,28,63433,2.0,1235975882
82282,522,2706,3.0,1253345781
81825,517,46337,0.5,1487956310
29417,202,420,1.0,974912096
32455,221,3253,3.5,1111177942
15012,95,5956,4.0,1043535851
33726,229,586,3.0,838143590
55724,368,2735,1.0,975829985
33603,227,54259,2.5,1447210634
92802,599,432,1.5,1498504281
2245,18,135569,3.5,1477849300
32715,222,5507,2.5,1391346778
62349,414,122,2.0,961438911
23718,162,272,5.0,836511416
53788,354,33493,4.0,1200870775
69544,448,6711,3.5,1117446460
35700,240,761,3.0,849123370
50252,325,1028,4.0,1039397019
82776,525,3882,3.5,1476479691
70166,448,104841,4.0,1415470298
87570,564,35836,3.5,1478451790
81456,514,167538,1.0,1533946049
71659,462,1464,0.5,1123892420
10388,68,140,3.5,1269122528
3518,21,88405,2.5,1418926552
55842,368,3836,4.0,971273448
24454,169,3408,4.5,1078284952
88740,573,1240,4.5,1186722390
51368,332,110,3.5,1352673472
93803,599,4084,3.5,1498501785
6744,45,2987,4.0,950740549
71387,458,364,5.0,845651796
4688,28,56367,2.5,1243837445
55983,369,36708,3.5,1237081750
24210,167,8984,0.5,1154719347
31929,219,27611,4.0,1237238946
55944,369,2959,4.5,1237083069
12171,74,48698,5.0,1207499649
33534,226,53125,2.0,1197925720
17881,111,171891,3.5,1517440199
65224,418,1247,4.5,1461866082
1543,15,103249,3.5,1510573234
56608,376,2115,4.5,1364994487
48362,313,1466,3.0,1030557900
456,4,2921,4.0,945078708
20489,135,2028,4.0,1009692826
43713,292,4638,4.0,1015374932
77646,483,5628,4.5,1415579708
86680,561,1372,4.0,1491092435
91846,596,2501,3.5,1535834358
75380,476,296,3.0,835021274
21860,142,36,4.0,838933753
83678,534,2640,4.0,1459787996
9967,65,64614,4.5,1494802276
69786,448,63113,3.5,1231681819
12498,79,1261,5.0,975282070
14724,93,34,5.0,942767143
37216,249,97172,3.0,1360511886
88603,572,1387,5.0,946483138
87913,567,59615,1.0,1525289467
88626,572,1958,4.0,945893475
2342,19,364,3.0,965709102
67843,438,3717,3.5,1105649869
55569,368,1408,3.0,971274725
43118,288,43869,3.0,1173363655
31204,217,1855,3.0,955945068
97394,606,168,2.5,1181509390
99325,608,5388,4.0,1117336806
63240,414,2806,2.0,1026225670
42430,288,1954,5.0,976137780
6606,45,1307,3.0,950723581
50642,327,2089,3.0,1234788938
95877,601,1198,4.0,1521467805
52297,339,86882,4.0,1460183803
97289,605,27036,3.0,1277176772
68059,438,6721,4.0,1105664305
46717,306,158528,2.5,1518380909
25536,177,45499,4.0,1435524719
85000,552,2245,3.0,1111473212
3850,23,2542,3.0,1107162552
100002,610,7022,5.0,1479544903
95827,600,41285,4.0,1237763741
79512,495,317,4.5,1458636288
94767,599,79251,0.5,1519138345
39723,274,2986,3.5,1171786154
41288,280,1917,3.5,1348532315
29360,201,2396,5.0,939226586
26372,182,1676,4.5,1066639560
99020,608,2167,4.0,1147794793
74417,474,5293,3.5,1100292406
95630,600,4178,2.5,1237761612
59583,387,2186,3.0,1094876484
93400,599,2398,3.5,1498539882
52421,341,3624,3.5,1487285107
72909,469,3809,4.0,965336302
71305,457,480,2.0,993610357
90913,590,3175,2.5,1258421316
55225,367,551,2.0,997812312
11576,68,95624,3.0,1346110393
10530,68,1049,3.5,1269122391
33022,225,2396,5.0,949111497
30110,210,71057,3.5,1527859832
47137,307,2888,1.0,1186173592
9677,64,2640,4.5,1161519699
9398,63,87232,4.0,1443200057
11218,68,27831,3.0,1261624042
35451,239,3253,2.5,1221158853
40848,275,3429,5.0,1049076508
3128,20,4019,4.0,1054037081
57827,380,69122,4.0,1493420470
85662,555,2478,3.0,978823434
99889,610,5219,2.5,1493848116
65591,420,59295,1.0,1229631278
86855,561,4980,3.0,1491095342
60519,391,1199,5.0,1030827097
6095,42,2028,5.0,996217964
14502,91,3254,2.5,1112718047
63380,414,3285,3.0,961436515
45406,298,111364,2.0,1450441481
50384,325,3175,4.0,1039395747
55185,366,2959,4.5,1445546512
5629,40,367,4.0,832059676
60681,391,3005,1.0,1030944490
69898,448,81564,3.5,1324744251
73963,474,3072,5.0,978575669
86912,561,8665,4.0,1491092427
83848,534,58297,4.0,1459787997
97379,606,68,4.0,1171817003
71181,454,4878,3.5,1279547138
75630,477,2085,4.0,1200942046
81341,514,5433,2.0,1534086434
85768,555,3258,3.0,978747041
14923,95,1653,5.0,1043340522
92517,597,2504,3.0,940420270
5745,41,4979,2.5,1458938813
94347,599,8983,2.5,1498517470
21137,140,422,4.0,951163625
52138,339,5464,5.0,1460183035
67817,438,3190,1.0,1105654727
99856,610,4852,1.0,1493848559
60438,391,350,2.0,1031030583
22822,156,1256,5.0,946798960
31924,219,8957,3.0,1194681412
10972,68,4141,3.0,1275958202
11291,68,46723,3.5,1233381156
3616,21,117922,3.5,1418063173
46803,307,372,2.0,1186162412
82016,520,1198,5.0,1326609042
9830,64,5669,3.5,1161520420
27890,190,5810,3.5,1504310449
87852,567,5618,2.0,1525288428
83824,534,51412,3.5,1459788895
65458,420,364,4.5,1218207296
15993,104,1022,4.0,1048590907
97046,604,6,3.0,832080355
39440,274,1255,3.5,1200444417
75769,477,4557,3.0,1201166773
47916,309,7303,4.0,1086565067
16418,105,5291,4.0,1446572194
80096,503,1214,2.5,1335219463
3507,21,81591,1.0,1418846850
59342,387,912,5.0,1094876530
6324,43,34,5.0,848993816
67855,438,3882,2.5,1105654142
83443,530,339,4.0,843226873
13590,89,1278,0.5,1520408348
17056,108,5011,4.0,1042841782
89461,580,1960,3.5,1167790719
49563,318,69746,3.5,1424546950
45918,304,2322,4.0,922233436
60735,391,4034,2.0,1030825954
38332,263,2266,3.0,940384545
30695,215,4963,4.0,1260909378
70747,452,2160,5.0,1013396622
81396,514,60487,4.0,1536456320
92535,597,2599,5.0,940361149
77013,480,44397,2.5,1179166029
97562,606,1208,4.5,1171309724
73651,474,1996,1.0,1046984897
67691,438,1287,5.0,1105667231
68248,440,1186,3.0,1237568769
26205,182,720,4.5,1057526367
51406,332,1208,4.0,1352671696
65613,421,2324,5.0,1311501622
84685,546,2791,4.0,973588321
54749,362,110,4.0,1530640073
9133,62,166528,4.5,1521489964
82364,522,69481,2.5,1301727755
12644,80,57368,4.0,1377308385
19756,129,4308,4.0,1167375447
3750,22,51540,0.5,1268726807
80867,510,1036,4.0,1141159020
59112,385,1204,5.0,865025717
75316,475,79091,3.5,1498030727
25154,177,2125,5.0,1435891347
66737,430,2355,2.0,962936366
3314,21,2916,4.0,1418846927
37695,255,1394,3.0,1005717657
42173,288,457,3.0,985626825
13521,88,5952,5.0,1331421828
48345,313,1344,4.0,1030476305
52071,339,1674,4.0,1460184013
847,6,835,4.0,845556194
6773,45,3360,3.0,951756668
18233,115,2858,1.0,959800667
42629,288,2640,3.5,1054569165
47272,307,4619,3.0,1186259014
59140,385,1288,5.0,865025990
73927,474,2940,4.0,1129579471
46684,306,104908,3.0,1518327312
88998,574,595,4.0,834634443
56681,377,1127,3.5,1340342681
71086,453,3896,3.0,972621091
79074,489,69757,4.5,1332705151
41312,280,3210,4.0,1348531278
37630,254,6218,1.5,1180443616
30279,212,608,3.0,1490114821
45864,304,1377,2.0,891173614
90085,586,1580,5.0,1529900271
90495,589,357,4.0,856042931
10079,66,1247,5.0,1093143995
39923,274,4718,2.0,1173041135
34400,232,33639,3.0,1241823205
50207,325,80,4.0,1039397611
94769,599,79702,2.5,1498517021
41528,282,1921,4.0,1378498129
69438,448,5309,2.0,1019125869
85619,555,2365,3.0,978842001
3277,21,1909,2.0,1419025142
35385,239,1485,2.5,1221158789
3201,20,5630,3.5,1054037295
66782,431,466,2.0,1267051790
28592,199,296,4.0,940372462
8095,57,473,2.0,965799622
100647,610,104913,3.5,1493846199
12396,77,5378,5.0,1535107567
50972,330,260,4.0,1285904564
9306,63,4995,4.0,1443200558
57298,380,3510,4.0,1494613064
81137,514,1213,4.5,1533872252
92697,599,180,3.0,1498521352
2280,19,13,3.0,965709102
12001,73,119145,4.5,1464282948
27390,186,1527,4.0,1031079906
6713,45,2628,4.0,950740549
12823,82,2355,2.0,1084468051
53153,351,67255,4.0,1328625658
39290,274,316,3.5,1171934639
15502,101,3578,4.0,968441029
79901,499,27731,3.5,1289960278
415,4,1907,3.0,964540505
52826,346,5618,4.0,1133799678
24363,169,637,4.5,1078285271
56027,370,1673,3.5,1159161812
93087,599,1342,2.5,1498516773
55948,369,3638,3.0,1236830508
68361,443,64957,4.0,1420236273
21870,142,281,4.0,838934339
4339,28,2058,2.0,1242290303
64042,414,5944,3.0,1040048450
51848,336,296,5.0,1122227568
23752,163,1721,3.0,894217532
42180,288,527,5.0,976120853
53070,351,1704,4.5,1325979966
1010,7,34319,4.5,1122333538
63586,414,4030,2.0,996847247
93442,599,2529,4.0,1498499309
89620,580,6303,3.0,1167860885
52133,339,4993,3.5,1460182388
63016,414,2106,3.0,961512595
49604,318,74545,4.0,1324065004
40356,274,48516,4.0,1173239384
11557,68,89864,3.5,1332628233
4762,28,72378,2.0,1277002257
6875,45,54286,4.5,1193288697
50324,325,2140,3.0,1039396113
31701,219,2301,4.5,1195944618
44911,298,6377,2.5,1447559015
3000,20,801,2.5,1054038390
93928,599,4734,2.5,1498516098
81871,517,70599,4.0,1487953993
74596,474,6367,4.0,1100292008
10867,68,3254,4.5,1158535856
80788,509,95858,3.5,1436027550
72806,469,2797,3.0,965425446
56951,380,546,3.0,1494035920
38386,263,4959,3.0,1026158602
76417,480,1396,2.5,1179178612
40201,274,26523,3.5,1253914135
38713,266,924,5.0,945751855
45692,303,1246,2.0,1053302834
66130,425,5952,4.5,1085490982
32381,221,1375,4.0,1111178133
68933,448,1917,3.0,1019124725
23073,156,7137,4.0,1106882158
64834,414,88125,3.5,1511535645
47875,309,2067,3.5,1086565746
32390,221,1663,3.5,1111178096
32943,224,2144,5.0,971812118
27592,187,1206,4.0,1161849504
45656,302,293,3.0,854473232
7283,50,56174,1.5,1514238666
43952,293,2411,3.0,1044871002
76478,480,2085,3.5,1179159577
16636,105,56367,3.5,1446573374
36863,249,45730,3.5,1355342271
58027,380,128968,3.0,1536874659
6529,45,441,3.0,950724757
64619,414,52724,3.0,1216149948
65081,415,63082,4.5,1382470387
57155,380,2087,3.0,1494803942
59119,385,1220,4.0,865025940
56068,370,6377,3.5,1159161838
24036,166,47644,4.0,1188774165
51887,336,32587,4.0,1139046729
61726,409,608,5.0,969059543
42647,288,2739,4.0,980531740
61605,408,3052,3.5,1474945419
67679,438,1047,3.0,1105670404
63870,414,5134,3.5,1283877220
72895,469,3681,5.0,965662177
19386,125,68237,3.5,1474482294
96872,603,3341,5.0,953926605
41592,282,3785,2.0,1514069450
26908,182,5507,3.5,1054782491
39626,274,2329,4.5,1171408968
60960,394,592,3.0,838994123
966,7,6534,0.5,1157949714
98237,606,7234,4.5,1171311380
48904,317,44555,4.0,1430517214
86172,560,1214,3.5,1470702523
38647,265,3471,4.0,965314300
16791,105,104841,4.0,1447538114
54905,365,216,3.5,1489796972
60643,391,2580,4.0,1030825163
29629,202,2288,4.0,974921268
12332,76,6373,2.0,1439165830
95767,600,8360,3.0,1237713061
73729,474,2181,3.5,1100291830
96435,603,1312,3.0,963179585
68188,438,37386,3.0,1146924262
3772,22,68358,0.5,1268727244
42447,288,2001,2.0,976120623
11266,68,41997,3.5,1198454673
77672,483,6807,4.5,1178351299
43599,292,2167,3.0,990062689
92775,599,367,3.0,1498525039
76825,480,6932,1.5,1179163354
9227,63,1278,3.0,1443199901
50735,328,1221,5.0,1494207076
23072,156,7107,3.5,1106881858
6484,45,32,4.5,1121724503
95345,600,1573,2.5,1237715321
17103,109,150,3.0,841106309
